EntityName,CIK,Metric,End,Value
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-06-30,2534000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-06-30,2534000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-06-30,1534000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-06-30,1534000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-06-30,1534000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-06-30,1534000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-09-30,4247000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-09-30,4247000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-09-30,1714000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-09-30,1714000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-09-30,1714000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-09-30,1714000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-12-31,5844000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-12-31,5844000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-12-31,5823000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-12-31,1597000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2011-12-31,1597000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-03-31,1570000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-03-31,1570000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-03-31,1565000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-03-31,1565000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-06-30,3118000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-06-30,3107000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-06-30,1548000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-06-30,1548000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-06-30,1542000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-06-30,1542000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-09-30,4682000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-09-30,4666000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-09-30,1564000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-09-30,1564000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-09-30,1559000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-09-30,1559000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-12-31,6311000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-12-31,6290000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-12-31,6290000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-12-31,1629000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2012-12-31,1624000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-03-31,1528000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-03-31,1528000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-03-31,1528000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-03-31,1528000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-06-30,3244000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-06-30,3244000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-06-30,1716000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-06-30,1716000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-06-30,1716000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-06-30,1716000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-09-30,5047000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-09-30,5047000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-09-30,1803000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-09-30,1803000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-09-30,1803000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-09-30,1803000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-12-31,6562000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-12-31,6562000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-12-31,6562000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-12-31,1515000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2013-12-31,1515000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-03-31,1542000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-03-31,1542000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-03-31,1542000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-03-31,1542000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-06-30,3329000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-06-30,3329000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-06-30,1787000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-06-30,1787000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-06-30,1787000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-06-30,1787000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-09-30,5448000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-09-30,5448000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-09-30,2119000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-09-30,2119000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-09-30,2119000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-09-30,2119000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-12-31,7473000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-12-31,7473000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-12-31,7473000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-12-31,2025000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2014-12-31,2025000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-03-31,2019000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-03-31,2019000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-03-31,2019000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-03-31,2019000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-06-30,3702000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-06-30,3702000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-06-30,1683000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-06-30,1683000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-06-30,1683000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-06-30,1683000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-09-30,6282000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-09-30,6282000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-09-30,2580000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-09-30,2580000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-09-30,2580000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-09-30,2580000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-12-31,7443000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-12-31,7443000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-12-31,7443000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-12-31,1161000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2015-12-31,1161000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-03-31,1788000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-03-31,1788000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-03-31,1788000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-03-31,1788000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-06-30,1369000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-06-30,1369000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-06-30,-419000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-06-30,-419000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-06-30,-419000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-06-30,-419000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-09-30,3651000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-09-30,3651000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-09-30,2282000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-09-30,2282000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-09-30,2282000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-09-30,2282000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-12-31,5834000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-12-31,5834000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-12-31,6527000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-12-31,2183000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2016-12-31,2183000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-03-31,2024000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-03-31,2024000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-03-31,2206000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-03-31,2206000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-06-30,4559000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-06-30,4736000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-06-30,2535000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-06-30,2535000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-06-30,2530000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-06-30,2530000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-09-30,7248000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-09-30,7366000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-09-30,2689000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-09-30,2689000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-09-30,2630000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-09-30,2630000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-12-31,10278000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-12-31,10344000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-12-31,10344000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-12-31,3030000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2017-12-31,2978000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-03-31,2875000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-03-31,2875000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-03-31,2875000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-03-31,2875000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-06-30,5585000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-06-30,5585000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-06-30,2710000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-06-30,2710000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-06-30,2710000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-06-30,2710000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-09-30,7812000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-09-30,7812000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-09-30,2227000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-09-30,2227000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-09-30,2227000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-09-30,2227000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-12-31,11987000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-12-31,11987000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-12-31,11987000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-12-31,4175000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2018-12-31,4175000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-03-31,2350000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-03-31,2350000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-03-31,2350000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-03-31,2350000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-06-30,-1030000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-06-30,-1030000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-06-30,-3380000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-06-30,-3380000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-06-30,-3380000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-06-30,-3380000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-09-30,229000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-09-30,229000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-09-30,1259000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-09-30,1259000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-09-30,1259000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-09-30,1259000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-12-31,-1975000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-12-31,-1975000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-12-31,-1975000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-12-31,-2204000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2019-12-31,-2204000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-03-31,-1353000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-03-31,-1353000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-03-31,-1353000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-06-30,-4317000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-06-30,-4317000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-06-30,-2964000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-06-30,-2964000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-06-30,-2964000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-09-30,-4718000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-09-30,-4718000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-09-30,-401000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-09-30,-401000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-09-30,-401000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-12-31,-12767000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-12-31,-12767000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-12-31,-12767000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2020-12-31,-8049000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-03-31,-83000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-03-31,-83000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-06-30,940000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-06-30,940000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-06-30,1023000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-06-30,1023000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-09-30,1269000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-09-30,1269000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-09-30,329000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-09-30,329000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-12-31,-2902000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2021-12-31,-2902000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-03-31,-1169000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-03-31,-1162000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-06-30,-395000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-06-30,-382000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-06-30,774000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-06-30,780000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-09-30,-3194000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-09-30,-3174000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-09-30,-2799000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-09-30,-2792000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2022-12-31,-3547000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2023-03-31,-149000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2023-06-30,-248000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2023-06-30,-99000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2023-09-30,-1056000000.0
THE BOEING COMPANY,12927,OperatingIncomeLoss,2023-09-30,-808000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2019-03-31,84000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2019-06-30,159000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2019-06-30,75000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2019-09-30,241000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2019-09-30,82000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2019-12-31,326000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2019-12-31,326000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2020-12-31,360000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2020-12-31,360000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2021-12-31,380000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2021-12-31,380000000.0
THE BOEING COMPANY,12927,OperatingLeaseCost,2022-12-31,421000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-03-31,36000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-03-31,36000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-06-30,71000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-06-30,71000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-06-30,35000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-06-30,35000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-09-30,105000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-09-30,105000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-09-30,34000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-09-30,34000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-12-31,139000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2019-12-31,139000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-03-31,31000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-03-31,31000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-06-30,62000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-06-30,62000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-06-30,31000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-06-30,31000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-09-30,99000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-09-30,99000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-09-30,37000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-09-30,37000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-12-31,118000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2020-12-31,118000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-03-31,18000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-03-31,18000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-06-30,37000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-06-30,37000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-06-30,19000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-06-30,19000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-09-30,53000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-09-30,53000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-09-30,16000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-09-30,16000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-12-31,68000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2021-12-31,68000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-03-31,15000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-03-31,15000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-06-30,32000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-06-30,32000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-06-30,17000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-06-30,17000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-09-30,50000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-09-30,50000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-09-30,18000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-09-30,18000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2022-12-31,65000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2023-03-31,11000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2023-06-30,27000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2023-06-30,16000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2023-09-30,45000000.0
THE BOEING COMPANY,12927,OperatingLeaseLeaseIncome,2023-09-30,18000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiability,2019-03-31,1064000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiability,2019-06-30,1117000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiability,2019-09-30,1229000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiability,2019-12-31,1230000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiability,2021-12-31,1539000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiability,2022-12-31,1581000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityCurrent,2019-03-31,241000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityCurrent,2019-06-30,251000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityCurrent,2019-09-30,260000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityCurrent,2019-12-31,252000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityCurrent,2021-12-31,268000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityCurrent,2022-12-31,276000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityNoncurrent,2019-03-31,823000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityNoncurrent,2019-06-30,866000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityNoncurrent,2019-09-30,969000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityNoncurrent,2019-12-31,978000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityNoncurrent,2021-12-31,1271000000.0
THE BOEING COMPANY,12927,OperatingLeaseLiabilityNoncurrent,2022-12-31,1305000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2019-03-31,70000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2019-06-30,136000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2019-06-30,66000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2019-09-30,205000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2019-09-30,70000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2019-12-31,277000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2019-12-31,277000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2020-12-31,299000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2020-12-31,299000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2021-12-31,301000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2021-12-31,301000000.0
THE BOEING COMPANY,12927,OperatingLeasePayments,2022-12-31,294000000.0
THE BOEING COMPANY,12927,OperatingLeaseRightOfUseAsset,2019-03-31,1008000000.0
THE BOEING COMPANY,12927,OperatingLeaseRightOfUseAsset,2019-06-30,1064000000.0
THE BOEING COMPANY,12927,OperatingLeaseRightOfUseAsset,2019-09-30,1178000000.0
THE BOEING COMPANY,12927,OperatingLeaseRightOfUseAsset,2019-12-31,1182000000.0
THE BOEING COMPANY,12927,OperatingLeaseRightOfUseAsset,2019-12-31,1182000000.0
THE BOEING COMPANY,12927,OperatingLeaseRightOfUseAsset,2020-12-31,1252000000.0
THE BOEING COMPANY,12927,OperatingLeaseRightOfUseAsset,2021-12-31,1437000000.0
THE BOEING COMPANY,12927,OperatingLeaseRightOfUseAsset,2022-12-31,1451000000.0
THE BOEING COMPANY,12927,OperatingLeasesFutureMinimumPaymentsDue,2009-12-31,159000000.0
THE BOEING COMPANY,12927,OperatingLeasesFutureMinimumPaymentsDue,2009-12-31,159000000.0
